episode,tick,action_id,action_name,virality_at_action,reward_at_action
0,3,1,warning,0.52,0.3763
0,5,0,go,0.69,0.0
0,7,0,go,0.91,0.0
0,9,0,go,0.94,0.0
0,11,0,go,0.97,0.0
0,13,0,go,0.98,1.0
0,15,0,go,1.0,1.0
0,17,0,go,1.0,1.0
0,19,0,go,1.0,1.0
0,21,0,go,1.0,1.0
0,23,0,go,1.0,1.0
0,25,0,go,1.0,1.0
0,27,0,go,1.0,1.0
0,29,0,go,1.0,1.0
0,31,0,go,1.0,1.0
0,33,0,go,1.0,1.0
0,35,0,go,1.0,1.0
0,37,0,go,1.0,1.0
0,39,0,go,1.0,1.0
0,41,0,go,1.0,1.0
0,43,0,go,1.0,1.0
0,45,0,go,1.0,1.0
0,47,0,go,1.0,1.0
0,49,0,go,1.0,1.0
0,51,0,go,1.0,1.0
0,53,0,go,1.0,1.0
0,55,0,go,1.0,1.0
0,57,0,go,1.0,1.0
0,59,0,go,1.0,1.0
0,61,0,go,1.0,1.0
0,63,0,go,1.0,1.0
0,65,0,go,1.0,1.0
0,67,0,go,1.0,1.0
0,69,0,go,1.0,1.0
0,71,0,go,1.0,1.0
0,73,0,go,1.0,1.0
0,75,0,go,1.0,1.0
0,77,0,go,1.0,1.0
0,79,0,go,1.0,1.0
0,81,0,go,1.0,1.0
0,83,0,go,1.0,1.0
0,85,0,go,1.0,1.0
0,87,0,go,1.0,1.0
0,89,0,go,1.0,1.0
0,91,0,go,1.0,1.0
0,93,0,go,1.0,1.0
0,95,0,go,1.0,1.0
0,97,0,go,1.0,1.0
0,99,0,go,1.0,1.0
1,3,1,warning,0.46,0.3724
1,5,0,go,0.62,0.0
1,7,0,go,0.84,0.0
1,9,0,go,0.92,0.0
1,11,0,go,0.95,0.0
1,13,0,go,0.98,0.0
1,15,0,go,1.0,0.0
1,17,0,go,1.0,1.0
1,19,0,go,1.0,1.0
1,21,0,go,1.0,1.0
1,23,0,go,1.0,1.0
1,25,0,go,1.0,1.0
1,27,0,go,1.0,1.0
1,29,0,go,1.0,1.0
1,31,0,go,1.0,1.0
1,33,0,go,1.0,1.0
1,35,0,go,1.0,1.0
1,37,0,go,1.0,1.0
1,39,0,go,1.0,1.0
1,41,0,go,1.0,1.0
1,43,0,go,1.0,1.0
1,45,0,go,1.0,1.0
1,47,0,go,1.0,1.0
1,49,0,go,1.0,1.0
1,51,0,go,1.0,1.0
1,53,0,go,1.0,1.0
1,55,0,go,1.0,1.0
1,57,0,go,1.0,1.0
1,59,0,go,1.0,1.0
1,61,0,go,1.0,1.0
1,63,0,go,1.0,1.0
1,65,0,go,1.0,1.0
1,67,0,go,1.0,1.0
1,69,0,go,1.0,1.0
1,71,0,go,1.0,1.0
1,73,0,go,1.0,1.0
1,75,0,go,1.0,1.0
1,77,0,go,1.0,1.0
1,79,0,go,1.0,1.0
1,81,0,go,1.0,1.0
1,83,0,go,1.0,1.0
1,85,0,go,1.0,1.0
1,87,0,go,1.0,1.0
1,89,0,go,1.0,1.0
1,91,0,go,1.0,1.0
1,93,0,go,1.0,1.0
1,95,0,go,1.0,1.0
1,97,0,go,1.0,1.0
1,99,0,go,1.0,1.0
2,3,1,warning,0.25,0.5695
2,5,3,static_b,0.24,1.2613
2,7,2,reiterate,0.12,1.4411
2,9,2,reiterate,0.09,1.4958
2,11,2,reiterate,0.03,1.5282
2,13,2,reiterate,0.02,1.495
2,15,2,reiterate,0.01,1.4975
2,17,2,reiterate,0.0,1.509
2,19,2,reiterate,0.0,1.5
2,21,2,reiterate,0.0,1.5
2,23,2,reiterate,0.0,1.5
2,25,2,reiterate,0.0,1.5
2,27,2,reiterate,0.0,1.5
2,29,2,reiterate,0.0,1.5
2,31,2,reiterate,0.0,1.5
2,33,2,reiterate,0.0,1.5
2,35,2,reiterate,0.0,1.5
2,37,2,reiterate,0.0,1.5
2,39,2,reiterate,0.0,1.5
2,41,2,reiterate,0.0,1.5
2,43,2,reiterate,0.0,1.5
2,45,2,reiterate,0.0,1.5
2,47,2,reiterate,0.0,1.5
2,49,2,reiterate,0.0,1.5
2,51,2,reiterate,0.0,1.5
2,53,2,reiterate,0.0,1.5
2,55,2,reiterate,0.0,1.5
2,57,2,reiterate,0.0,1.5
2,59,2,reiterate,0.0,1.5
2,61,2,reiterate,0.0,1.5
2,63,2,reiterate,0.0,1.5
2,65,2,reiterate,0.0,1.5
2,67,2,reiterate,0.0,1.5
2,69,2,reiterate,0.0,1.5
2,71,2,reiterate,0.0,1.5
2,73,2,reiterate,0.0,1.5
2,75,2,reiterate,0.0,1.5
2,77,2,reiterate,0.0,1.5
2,79,2,reiterate,0.0,1.5
2,81,2,reiterate,0.0,1.5
2,83,2,reiterate,0.0,1.5
2,85,2,reiterate,0.0,1.5
2,87,2,reiterate,0.0,1.5
2,89,2,reiterate,0.0,1.5
2,91,2,reiterate,0.0,1.5
2,93,2,reiterate,0.0,1.5
2,95,2,reiterate,0.0,1.5
2,97,2,reiterate,0.0,1.5
2,99,2,reiterate,0.0,1.5
3,3,1,warning,0.53,0.376
3,5,0,go,0.64,0.0
3,7,0,go,0.81,0.0
3,9,0,go,0.9,0.0
3,11,0,go,0.94,0.0
3,13,0,go,0.97,0.0
3,15,0,go,0.99,0.0
3,17,0,go,1.0,1.0
3,19,0,go,1.0,1.0
3,21,0,go,1.0,1.0
3,23,0,go,1.0,1.0
3,25,0,go,1.0,1.0
3,27,0,go,1.0,1.0
3,29,0,go,1.0,1.0
3,31,0,go,1.0,1.0
3,33,0,go,1.0,1.0
3,35,0,go,1.0,1.0
3,37,0,go,1.0,1.0
3,39,0,go,1.0,1.0
3,41,0,go,1.0,1.0
3,43,0,go,1.0,1.0
3,45,0,go,1.0,1.0
3,47,0,go,1.0,1.0
3,49,0,go,1.0,1.0
3,51,0,go,1.0,1.0
3,53,0,go,1.0,1.0
3,55,0,go,1.0,1.0
3,57,0,go,1.0,1.0
3,59,0,go,1.0,1.0
3,61,0,go,1.0,1.0
3,63,0,go,1.0,1.0
3,65,0,go,1.0,1.0
3,67,0,go,1.0,1.0
3,69,0,go,1.0,1.0
3,71,0,go,1.0,1.0
3,73,0,go,1.0,1.0
3,75,0,go,1.0,1.0
3,77,0,go,1.0,1.0
3,79,0,go,1.0,1.0
3,81,0,go,1.0,1.0
3,83,0,go,1.0,1.0
3,85,0,go,1.0,1.0
3,87,0,go,1.0,1.0
3,89,0,go,1.0,1.0
3,91,0,go,1.0,1.0
3,93,0,go,1.0,1.0
3,95,0,go,1.0,1.0
3,97,0,go,1.0,1.0
3,99,0,go,1.0,1.0
4,3,1,warning,0.59,0.3604
4,5,0,go,0.68,0.0
4,7,0,go,0.85,0.0
4,9,0,go,0.94,0.0
4,11,0,go,0.96,1.0
4,13,0,go,0.98,1.0
4,15,0,go,1.0,0.0
4,17,0,go,1.0,1.0
4,19,0,go,1.0,1.0
4,21,0,go,1.0,1.0
4,23,0,go,1.0,1.0
4,25,0,go,1.0,1.0
4,27,0,go,1.0,1.0
4,29,0,go,1.0,1.0
4,31,0,go,1.0,1.0
4,33,0,go,1.0,1.0
4,35,0,go,1.0,1.0
4,37,0,go,1.0,1.0
4,39,0,go,1.0,1.0
4,41,0,go,1.0,1.0
4,43,0,go,1.0,1.0
4,45,0,go,1.0,1.0
4,47,0,go,1.0,1.0
4,49,0,go,1.0,1.0
4,51,0,go,1.0,1.0
4,53,0,go,1.0,1.0
4,55,0,go,1.0,1.0
4,57,0,go,1.0,1.0
4,59,0,go,1.0,1.0
4,61,0,go,1.0,1.0
4,63,0,go,1.0,1.0
4,65,0,go,1.0,1.0
4,67,0,go,1.0,1.0
4,69,0,go,1.0,1.0
4,71,0,go,1.0,1.0
4,73,0,go,1.0,1.0
4,75,0,go,1.0,1.0
4,77,0,go,1.0,1.0
4,79,0,go,1.0,1.0
4,81,0,go,1.0,1.0
4,83,0,go,1.0,1.0
4,85,0,go,1.0,1.0
4,87,0,go,1.0,1.0
4,89,0,go,1.0,1.0
4,91,0,go,1.0,1.0
4,93,0,go,1.0,1.0
4,95,0,go,1.0,1.0
4,97,0,go,1.0,1.0
4,99,0,go,1.0,1.0
5,3,1,warning,0.38,0.601
5,5,2,reiterate,0.43,0.5806
5,7,2,reiterate,0.42,1.1127
5,9,2,reiterate,0.37,1.2746
5,11,2,reiterate,0.32,1.3106
5,13,2,reiterate,0.28,1.3241
5,15,2,reiterate,0.15,1.467
5,17,2,reiterate,0.09,1.454
5,19,2,reiterate,0.03,1.538
5,21,2,reiterate,0.01,1.5165
5,23,2,reiterate,0.0,1.4995
5,25,2,reiterate,0.0,1.5
5,27,2,reiterate,0.0,1.5
5,29,2,reiterate,0.0,1.5
5,31,2,reiterate,0.0,1.5
5,33,2,reiterate,0.0,1.5
5,35,2,reiterate,0.0,1.5
5,37,2,reiterate,0.0,1.5
5,39,2,reiterate,0.0,1.5
5,41,2,reiterate,0.0,1.5
5,43,2,reiterate,0.0,1.5
5,45,2,reiterate,0.0,1.5
5,47,2,reiterate,0.0,1.5
5,49,2,reiterate,0.0,1.5
5,51,2,reiterate,0.0,1.5
5,53,2,reiterate,0.0,1.5
5,55,2,reiterate,0.0,1.5
5,57,2,reiterate,0.0,1.5
5,59,2,reiterate,0.0,1.5
5,61,2,reiterate,0.0,1.5
5,63,2,reiterate,0.0,1.5
5,65,2,reiterate,0.0,1.5
5,67,2,reiterate,0.0,1.5
5,69,2,reiterate,0.0,1.5
5,71,2,reiterate,0.0,1.5
5,73,2,reiterate,0.0,1.5
5,75,2,reiterate,0.0,1.5
5,77,2,reiterate,0.0,1.5
5,79,2,reiterate,0.0,1.5
5,81,2,reiterate,0.0,1.5
5,83,2,reiterate,0.0,1.5
5,85,2,reiterate,0.0,1.5
5,87,2,reiterate,0.0,1.5
5,89,2,reiterate,0.0,1.5
5,91,2,reiterate,0.0,1.5
5,93,2,reiterate,0.0,1.5
5,95,2,reiterate,0.0,1.5
5,97,2,reiterate,0.0,1.5
5,99,2,reiterate,0.0,1.5
6,3,1,warning,0.58,0.3095
6,5,0,go,0.7,0.0
6,7,0,go,0.91,0.0
6,9,0,go,0.96,0.0
6,11,0,go,0.99,1.0
6,13,0,go,0.99,1.0
6,15,0,go,1.0,0.0
6,17,0,go,1.0,1.0
6,19,0,go,1.0,1.0
6,21,0,go,1.0,1.0
6,23,0,go,1.0,1.0
6,25,0,go,1.0,1.0
6,27,0,go,1.0,1.0
6,29,0,go,1.0,1.0
6,31,0,go,1.0,1.0
6,33,0,go,1.0,1.0
6,35,0,go,1.0,1.0
6,37,0,go,1.0,1.0
6,39,0,go,1.0,1.0
6,41,0,go,1.0,1.0
6,43,0,go,1.0,1.0
6,45,0,go,1.0,1.0
6,47,0,go,1.0,1.0
6,49,0,go,1.0,1.0
6,51,0,go,1.0,1.0
6,53,0,go,1.0,1.0
6,55,0,go,1.0,1.0
6,57,0,go,1.0,1.0
6,59,0,go,1.0,1.0
6,61,0,go,1.0,1.0
6,63,0,go,1.0,1.0
6,65,0,go,1.0,1.0
6,67,0,go,1.0,1.0
6,69,0,go,1.0,1.0
6,71,0,go,1.0,1.0
6,73,0,go,1.0,1.0
6,75,0,go,1.0,1.0
6,77,0,go,1.0,1.0
6,79,0,go,1.0,1.0
6,81,0,go,1.0,1.0
6,83,0,go,1.0,1.0
6,85,0,go,1.0,1.0
6,87,0,go,1.0,1.0
6,89,0,go,1.0,1.0
6,91,0,go,1.0,1.0
6,93,0,go,1.0,1.0
6,95,0,go,1.0,1.0
6,97,0,go,1.0,1.0
6,99,0,go,1.0,1.0
7,3,1,warning,0.33,0.6057
7,5,2,reiterate,0.49,0.4098
7,7,0,go,0.72,0.0
7,9,0,go,0.85,0.0
7,11,0,go,0.9,0.0
7,13,0,go,0.97,0.0
7,15,0,go,0.99,0.0
7,17,0,go,1.0,0.0
7,19,0,go,1.0,1.0
7,21,0,go,1.0,1.0
7,23,0,go,1.0,1.0
7,25,0,go,1.0,1.0
7,27,0,go,1.0,1.0
7,29,0,go,1.0,1.0
7,31,0,go,1.0,1.0
7,33,0,go,1.0,1.0
7,35,0,go,1.0,1.0
7,37,0,go,1.0,1.0
7,39,0,go,1.0,1.0
7,41,0,go,1.0,1.0
7,43,0,go,1.0,1.0
7,45,0,go,1.0,1.0
7,47,0,go,1.0,1.0
7,49,0,go,1.0,1.0
7,51,0,go,1.0,1.0
7,53,0,go,1.0,1.0
7,55,0,go,1.0,1.0
7,57,0,go,1.0,1.0
7,59,0,go,1.0,1.0
7,61,0,go,1.0,1.0
7,63,0,go,1.0,1.0
7,65,0,go,1.0,1.0
7,67,0,go,1.0,1.0
7,69,0,go,1.0,1.0
7,71,0,go,1.0,1.0
7,73,0,go,1.0,1.0
7,75,0,go,1.0,1.0
7,77,0,go,1.0,1.0
7,79,0,go,1.0,1.0
7,81,0,go,1.0,1.0
7,83,0,go,1.0,1.0
7,85,0,go,1.0,1.0
7,87,0,go,1.0,1.0
7,89,0,go,1.0,1.0
7,91,0,go,1.0,1.0
7,93,0,go,1.0,1.0
7,95,0,go,1.0,1.0
7,97,0,go,1.0,1.0
7,99,0,go,1.0,1.0
8,3,1,warning,0.46,0.4803
8,5,2,reiterate,0.62,0.37
8,7,0,go,0.83,0.0
8,9,0,go,0.9,0.0
8,11,0,go,0.94,0.0
8,13,0,go,0.94,1.0
8,15,0,go,1.0,0.0
8,17,0,go,1.0,1.0
8,19,0,go,1.0,1.0
8,21,0,go,1.0,1.0
8,23,0,go,1.0,1.0
8,25,0,go,1.0,1.0
8,27,0,go,1.0,1.0
8,29,0,go,1.0,1.0
8,31,0,go,1.0,1.0
8,33,0,go,1.0,1.0
8,35,0,go,1.0,1.0
8,37,0,go,1.0,1.0
8,39,0,go,1.0,1.0
8,41,0,go,1.0,1.0
8,43,0,go,1.0,1.0
8,45,0,go,1.0,1.0
8,47,0,go,1.0,1.0
8,49,0,go,1.0,1.0
8,51,0,go,1.0,1.0
8,53,0,go,1.0,1.0
8,55,0,go,1.0,1.0
8,57,0,go,1.0,1.0
8,59,0,go,1.0,1.0
8,61,0,go,1.0,1.0
8,63,0,go,1.0,1.0
8,65,0,go,1.0,1.0
8,67,0,go,1.0,1.0
8,69,0,go,1.0,1.0
8,71,0,go,1.0,1.0
8,73,0,go,1.0,1.0
8,75,0,go,1.0,1.0
8,77,0,go,1.0,1.0
8,79,0,go,1.0,1.0
8,81,0,go,1.0,1.0
8,83,0,go,1.0,1.0
8,85,0,go,1.0,1.0
8,87,0,go,1.0,1.0
8,89,0,go,1.0,1.0
8,91,0,go,1.0,1.0
8,93,0,go,1.0,1.0
8,95,0,go,1.0,1.0
8,97,0,go,1.0,1.0
8,99,0,go,1.0,1.0
9,3,1,warning,0.46,0.4668
9,5,0,go,0.58,0.0
9,7,0,go,0.69,0.0
9,9,0,go,0.76,0.0
9,11,0,go,0.79,1.0
9,13,0,go,0.84,0.0
9,15,0,go,0.92,0.0
9,17,0,go,0.95,0.0
9,19,0,go,0.96,0.0
9,21,0,go,1.0,0.0
9,23,0,go,1.0,1.0
9,25,0,go,1.0,1.0
9,27,0,go,1.0,1.0
9,29,0,go,1.0,1.0
9,31,0,go,1.0,1.0
9,33,0,go,1.0,1.0
9,35,0,go,1.0,1.0
9,37,0,go,1.0,1.0
9,39,0,go,1.0,1.0
9,41,0,go,1.0,1.0
9,43,0,go,1.0,1.0
9,45,0,go,1.0,1.0
9,47,0,go,1.0,1.0
9,49,0,go,1.0,1.0
9,51,0,go,1.0,1.0
9,53,0,go,1.0,1.0
9,55,0,go,1.0,1.0
9,57,0,go,1.0,1.0
9,59,0,go,1.0,1.0
9,61,0,go,1.0,1.0
9,63,0,go,1.0,1.0
9,65,0,go,1.0,1.0
9,67,0,go,1.0,1.0
9,69,0,go,1.0,1.0
9,71,0,go,1.0,1.0
9,73,0,go,1.0,1.0
9,75,0,go,1.0,1.0
9,77,0,go,1.0,1.0
9,79,0,go,1.0,1.0
9,81,0,go,1.0,1.0
9,83,0,go,1.0,1.0
9,85,0,go,1.0,1.0
9,87,0,go,1.0,1.0
9,89,0,go,1.0,1.0
9,91,0,go,1.0,1.0
9,93,0,go,1.0,1.0
9,95,0,go,1.0,1.0
9,97,0,go,1.0,1.0
9,99,0,go,1.0,1.0
10,3,1,warning,0.54,0.284
10,5,0,go,0.63,0.0
10,7,0,go,0.79,0.0
10,9,0,go,0.81,0.0
10,11,0,go,0.89,0.0
10,13,0,go,0.91,1.0
10,15,0,go,0.99,1.0
10,17,0,go,0.99,1.0
10,19,0,go,1.0,0.0
10,21,0,go,1.0,1.0
10,23,0,go,1.0,1.0
10,25,0,go,1.0,1.0
10,27,0,go,1.0,1.0
10,29,0,go,1.0,1.0
10,31,0,go,1.0,1.0
10,33,0,go,1.0,1.0
10,35,0,go,1.0,1.0
10,37,0,go,1.0,1.0
10,39,0,go,1.0,1.0
10,41,0,go,1.0,1.0
10,43,0,go,1.0,1.0
10,45,0,go,1.0,1.0
10,47,0,go,1.0,1.0
10,49,0,go,1.0,1.0
10,51,0,go,1.0,1.0
10,53,0,go,1.0,1.0
10,55,0,go,1.0,1.0
10,57,0,go,1.0,1.0
10,59,0,go,1.0,1.0
10,61,0,go,1.0,1.0
10,63,0,go,1.0,1.0
10,65,0,go,1.0,1.0
10,67,0,go,1.0,1.0
10,69,0,go,1.0,1.0
10,71,0,go,1.0,1.0
10,73,0,go,1.0,1.0
10,75,0,go,1.0,1.0
10,77,0,go,1.0,1.0
10,79,0,go,1.0,1.0
10,81,0,go,1.0,1.0
10,83,0,go,1.0,1.0
10,85,0,go,1.0,1.0
10,87,0,go,1.0,1.0
10,89,0,go,1.0,1.0
10,91,0,go,1.0,1.0
10,93,0,go,1.0,1.0
10,95,0,go,1.0,1.0
10,97,0,go,1.0,1.0
10,99,0,go,1.0,1.0
11,3,1,warning,0.41,0.611
11,5,2,reiterate,0.43,0.6335
11,7,2,reiterate,0.42,1.1631
11,9,2,reiterate,0.41,1.2286
11,11,2,reiterate,0.36,1.3196
11,13,2,reiterate,0.32,1.3782
11,15,2,reiterate,0.27,1.4272
11,17,2,reiterate,0.23,1.464
11,19,2,reiterate,0.14,1.4795
11,21,2,reiterate,0.11,1.488
11,23,2,reiterate,0.07,1.492
11,25,2,reiterate,0.02,1.5115
11,27,2,reiterate,0.01,1.497
11,29,2,reiterate,0.01,1.4985
11,31,2,reiterate,0.0,1.4995
11,33,2,reiterate,0.0,1.5
11,35,2,reiterate,0.0,1.5
11,37,2,reiterate,0.0,1.5
11,39,2,reiterate,0.0,1.5
11,41,2,reiterate,0.0,1.5
11,43,2,reiterate,0.0,1.5
11,45,2,reiterate,0.0,1.5
11,47,2,reiterate,0.0,1.5
11,49,2,reiterate,0.0,1.5
11,51,2,reiterate,0.0,1.5
11,53,2,reiterate,0.0,1.5
11,55,2,reiterate,0.0,1.5
11,57,2,reiterate,0.0,1.5
11,59,2,reiterate,0.0,1.5
11,61,2,reiterate,0.0,1.5
11,63,2,reiterate,0.0,1.5
11,65,2,reiterate,0.0,1.5
11,67,2,reiterate,0.0,1.5
11,69,2,reiterate,0.0,1.5
11,71,2,reiterate,0.0,1.5
11,73,2,reiterate,0.0,1.5
11,75,2,reiterate,0.0,1.5
11,77,2,reiterate,0.0,1.5
11,79,2,reiterate,0.0,1.5
11,81,2,reiterate,0.0,1.5
11,83,2,reiterate,0.0,1.5
11,85,2,reiterate,0.0,1.5
11,87,2,reiterate,0.0,1.5
11,89,2,reiterate,0.0,1.5
11,91,2,reiterate,0.0,1.5
11,93,2,reiterate,0.0,1.5
11,95,2,reiterate,0.0,1.5
11,97,2,reiterate,0.0,1.5
11,99,2,reiterate,0.0,1.5
12,3,1,warning,0.45,0.5731
12,5,2,reiterate,0.71,0.4008
12,7,0,go,0.89,0.0
12,9,0,go,0.95,0.0
12,11,0,go,0.98,0.0
12,13,0,go,1.0,0.0
12,15,0,go,1.0,1.0
12,17,0,go,1.0,1.0
12,19,0,go,1.0,1.0
12,21,0,go,1.0,1.0
12,23,0,go,1.0,1.0
12,25,0,go,1.0,1.0
12,27,0,go,1.0,1.0
12,29,0,go,1.0,1.0
12,31,0,go,1.0,1.0
12,33,0,go,1.0,1.0
12,35,0,go,1.0,1.0
12,37,0,go,1.0,1.0
12,39,0,go,1.0,1.0
12,41,0,go,1.0,1.0
12,43,0,go,1.0,1.0
12,45,0,go,1.0,1.0
12,47,0,go,1.0,1.0
12,49,0,go,1.0,1.0
12,51,0,go,1.0,1.0
12,53,0,go,1.0,1.0
12,55,0,go,1.0,1.0
12,57,0,go,1.0,1.0
12,59,0,go,1.0,1.0
12,61,0,go,1.0,1.0
12,63,0,go,1.0,1.0
12,65,0,go,1.0,1.0
12,67,0,go,1.0,1.0
12,69,0,go,1.0,1.0
12,71,0,go,1.0,1.0
12,73,0,go,1.0,1.0
12,75,0,go,1.0,1.0
12,77,0,go,1.0,1.0
12,79,0,go,1.0,1.0
12,81,0,go,1.0,1.0
12,83,0,go,1.0,1.0
12,85,0,go,1.0,1.0
12,87,0,go,1.0,1.0
12,89,0,go,1.0,1.0
12,91,0,go,1.0,1.0
12,93,0,go,1.0,1.0
12,95,0,go,1.0,1.0
12,97,0,go,1.0,1.0
12,99,0,go,1.0,1.0
13,3,1,warning,0.35,0.4936
13,5,2,reiterate,0.41,0.5078
13,7,2,reiterate,0.45,0.526
13,9,2,reiterate,0.44,1.046
13,11,2,reiterate,0.44,1.0485
13,13,2,reiterate,0.42,1.1118
13,15,2,reiterate,0.38,1.2055
13,17,2,reiterate,0.36,1.1925
13,19,2,reiterate,0.35,1.2725
13,21,2,reiterate,0.29,1.378
13,23,2,reiterate,0.24,1.3755
13,25,2,reiterate,0.2,1.43
13,27,2,reiterate,0.12,1.4445
13,29,2,reiterate,0.07,1.482
13,31,2,reiterate,0.04,1.501
13,33,2,reiterate,0.0,1.517
13,35,2,reiterate,0.0,1.5
13,37,2,reiterate,0.0,1.5
13,39,2,reiterate,0.0,1.5
13,41,2,reiterate,0.0,1.5
13,43,2,reiterate,0.0,1.5
13,45,2,reiterate,0.0,1.5
13,47,2,reiterate,0.0,1.5
13,49,2,reiterate,0.0,1.5
13,51,2,reiterate,0.0,1.5
13,53,2,reiterate,0.0,1.5
13,55,2,reiterate,0.0,1.5
13,57,2,reiterate,0.0,1.5
13,59,2,reiterate,0.0,1.5
13,61,2,reiterate,0.0,1.5
13,63,2,reiterate,0.0,1.5
13,65,2,reiterate,0.0,1.5
13,67,2,reiterate,0.0,1.5
13,69,2,reiterate,0.0,1.5
13,71,2,reiterate,0.0,1.5
13,73,2,reiterate,0.0,1.5
13,75,2,reiterate,0.0,1.5
13,77,2,reiterate,0.0,1.5
13,79,2,reiterate,0.0,1.5
13,81,2,reiterate,0.0,1.5
13,83,2,reiterate,0.0,1.5
13,85,2,reiterate,0.0,1.5
13,87,2,reiterate,0.0,1.5
13,89,2,reiterate,0.0,1.5
13,91,2,reiterate,0.0,1.5
13,93,2,reiterate,0.0,1.5
13,95,2,reiterate,0.0,1.5
13,97,2,reiterate,0.0,1.5
13,99,2,reiterate,0.0,1.5
14,3,1,warning,0.51,0.3813
14,5,0,go,0.66,0.0
14,7,0,go,0.86,0.0
14,9,0,go,0.92,0.0
14,11,0,go,0.92,1.0
14,13,0,go,0.98,0.0
14,15,0,go,1.0,1.0
14,17,0,go,1.0,1.0
14,19,0,go,1.0,1.0
14,21,0,go,1.0,1.0
14,23,0,go,1.0,1.0
14,25,0,go,1.0,1.0
14,27,0,go,1.0,1.0
14,29,0,go,1.0,1.0
14,31,0,go,1.0,1.0
14,33,0,go,1.0,1.0
14,35,0,go,1.0,1.0
14,37,0,go,1.0,1.0
14,39,0,go,1.0,1.0
14,41,0,go,1.0,1.0
14,43,0,go,1.0,1.0
14,45,0,go,1.0,1.0
14,47,0,go,1.0,1.0
14,49,0,go,1.0,1.0
14,51,0,go,1.0,1.0
14,53,0,go,1.0,1.0
14,55,0,go,1.0,1.0
14,57,0,go,1.0,1.0
14,59,0,go,1.0,1.0
14,61,0,go,1.0,1.0
14,63,0,go,1.0,1.0
14,65,0,go,1.0,1.0
14,67,0,go,1.0,1.0
14,69,0,go,1.0,1.0
14,71,0,go,1.0,1.0
14,73,0,go,1.0,1.0
14,75,0,go,1.0,1.0
14,77,0,go,1.0,1.0
14,79,0,go,1.0,1.0
14,81,0,go,1.0,1.0
14,83,0,go,1.0,1.0
14,85,0,go,1.0,1.0
14,87,0,go,1.0,1.0
14,89,0,go,1.0,1.0
14,91,0,go,1.0,1.0
14,93,0,go,1.0,1.0
14,95,0,go,1.0,1.0
14,97,0,go,1.0,1.0
14,99,0,go,1.0,1.0
15,3,1,warning,0.24,0.6514
15,5,2,reiterate,0.24,1.226
15,7,2,reiterate,0.19,1.419
15,9,2,reiterate,0.15,1.483
15,11,2,reiterate,0.09,1.5119
15,13,2,reiterate,0.04,1.4973
15,15,2,reiterate,0.03,1.503
15,17,2,reiterate,0.01,1.5075
15,19,2,reiterate,0.0,1.4995
15,21,2,reiterate,0.0,1.5
15,23,2,reiterate,0.0,1.5
15,25,2,reiterate,0.0,1.5
15,27,2,reiterate,0.0,1.5
15,29,2,reiterate,0.0,1.5
15,31,2,reiterate,0.0,1.5
15,33,2,reiterate,0.0,1.5
15,35,2,reiterate,0.0,1.5
15,37,2,reiterate,0.0,1.5
15,39,2,reiterate,0.0,1.5
15,41,2,reiterate,0.0,1.5
15,43,2,reiterate,0.0,1.5
15,45,2,reiterate,0.0,1.5
15,47,2,reiterate,0.0,1.5
15,49,2,reiterate,0.0,1.5
15,51,2,reiterate,0.0,1.5
15,53,2,reiterate,0.0,1.5
15,55,2,reiterate,0.0,1.5
15,57,2,reiterate,0.0,1.5
15,59,2,reiterate,0.0,1.5
15,61,2,reiterate,0.0,1.5
15,63,2,reiterate,0.0,1.5
15,65,2,reiterate,0.0,1.5
15,67,2,reiterate,0.0,1.5
15,69,2,reiterate,0.0,1.5
15,71,2,reiterate,0.0,1.5
15,73,2,reiterate,0.0,1.5
15,75,2,reiterate,0.0,1.5
15,77,2,reiterate,0.0,1.5
15,79,2,reiterate,0.0,1.5
15,81,2,reiterate,0.0,1.5
15,83,2,reiterate,0.0,1.5
15,85,2,reiterate,0.0,1.5
15,87,2,reiterate,0.0,1.5
15,89,2,reiterate,0.0,1.5
15,91,2,reiterate,0.0,1.5
15,93,2,reiterate,0.0,1.5
15,95,2,reiterate,0.0,1.5
15,97,2,reiterate,0.0,1.5
15,99,2,reiterate,0.0,1.5
16,3,1,warning,0.75,0.1198
16,5,0,go,0.84,0.0
16,7,0,go,0.95,0.0
16,9,0,go,0.98,0.0
16,11,0,go,0.98,1.0
16,13,0,go,1.0,0.0
16,15,0,go,1.0,1.0
16,17,0,go,1.0,1.0
16,19,0,go,1.0,1.0
16,21,0,go,1.0,1.0
16,23,0,go,1.0,1.0
16,25,0,go,1.0,1.0
16,27,0,go,1.0,1.0
16,29,0,go,1.0,1.0
16,31,0,go,1.0,1.0
16,33,0,go,1.0,1.0
16,35,0,go,1.0,1.0
16,37,0,go,1.0,1.0
16,39,0,go,1.0,1.0
16,41,0,go,1.0,1.0
16,43,0,go,1.0,1.0
16,45,0,go,1.0,1.0
16,47,0,go,1.0,1.0
16,49,0,go,1.0,1.0
16,51,0,go,1.0,1.0
16,53,0,go,1.0,1.0
16,55,0,go,1.0,1.0
16,57,0,go,1.0,1.0
16,59,0,go,1.0,1.0
16,61,0,go,1.0,1.0
16,63,0,go,1.0,1.0
16,65,0,go,1.0,1.0
16,67,0,go,1.0,1.0
16,69,0,go,1.0,1.0
16,71,0,go,1.0,1.0
16,73,0,go,1.0,1.0
16,75,0,go,1.0,1.0
16,77,0,go,1.0,1.0
16,79,0,go,1.0,1.0
